exp_a,exp_b,trial_id,expertise_a,expertise_b,Shape,Direction,Length,Position,Duration,baseline_Shape,baseline_Direction,baseline_Length,baseline_Position,baseline_Duration,source_file
69,123,2,high,high,0.1171120456476627,-0.1027409985738001,0.1163690222429134,0.0849619980274424,-0.2266487699482153,0.8742950070264603,0.7906304077580388,0.8732677623054323,0.7621359849517438,0.8266487699482153,combined_data.csv
69,178,2,high,high,0.114969623047986,-0.0531828186863456,0.1298805348480572,0.1657142139160186,-0.2077018996286312,0.8770361279265371,0.7858514471519549,0.8582992322577263,0.7684079201818972,0.8327018996286313,combined_data.csv
80,82,2,high,high,0.1247092565968519,0.019047011100403,0.1256937922062215,0.1082139875373465,-0.2303021572773772,0.8640077298466147,0.6797457307124863,0.8568610614635812,0.7547737297250885,0.8363627633379832,combined_data.csv
80,86,2,high,high,0.134490477987707,0.0925096958161187,0.1726927242781458,0.1785748014636053,-0.3139873311226551,0.8569984113036117,0.6113135793185888,0.8159541499713724,0.6851844269160762,0.8320596202792816,combined_data.csv
80,87,2,high,high,0.1234130514158734,-0.0895274986117922,0.1592692285730953,0.1110977199884241,-0.1363334748317208,0.8659895579312173,0.7104898594081872,0.8265688103099446,0.7505563408183332,0.8030001414983875,combined_data.csv
80,123,2,high,high,0.1195953837896495,0.018921439509749,0.1228206285419435,0.067777784779774,-0.0872806190404388,0.8670511208461533,0.7293094554964481,0.8616312516347254,0.7696622170325371,0.8241227243035968,combined_data.csv
80,178,2,high,high,0.1074854584052357,-0.0689264078845688,0.1302524746875064,0.0917376968691296,-0.1010446734170422,0.8824961955912246,0.6945045023004051,0.8574011553371995,0.7601755185571735,0.8610446734170422,combined_data.csv
82,86,2,high,high,0.1185743617804522,-0.0291798951941852,0.1412322887683853,0.1579568534264483,-0.1768792405346854,0.8744713802091533,0.7318233472452134,0.8489531991745574,0.7360117346972648,0.8132428768983219,combined_data.csv
82,87,2,high,high,0.1177078767430094,-0.0580068506087818,0.1010733681859699,0.1397402609776956,-0.1712913233957889,0.8733774226109108,0.8089245105344139,0.8863962761713691,0.7860275139257866,0.8251374772419429,combined_data.csv
82,123,2,high,high,0.1118227070992278,-0.0820537030799312,0.1144352910048617,0.1047667181973133,-0.2275640606923278,0.8780272466697167,0.8015399970695659,0.8712466894809203,0.7780285352833523,0.8327065434961274,combined_data.csv
82,178,2,high,high,0.1161241382909105,-0.0778047124445042,0.1179128397453392,0.1160695418497218,-0.2409426756541189,0.875379426015575,0.8060664461542497,0.8713498618362494,0.793788298697517,0.8563272910387344,combined_data.csv
86,87,2,high,high,0.1215136978689631,-0.0176210198823885,0.1186429431377402,0.1086323925169557,-0.2273552156242465,0.8712320489070372,0.7150503229128995,0.8714998595796728,0.7555948032256461,0.8399292775070641,combined_data.csv
86,123,2,high,high,0.117950639412739,-0.0018789752171279,0.1389842497750788,0.1192376947493314,-0.2414390969800373,0.8750107507699283,0.7170970011527034,0.8509488698397463,0.7511347082832751,0.8340316895726299,combined_data.csv
86,178,2,high,high,0.1241308625453326,0.0078639687363075,0.1296438939096627,0.1600578242398754,-0.2806934406068986,0.8688985035634403,0.7168858737581291,0.8613998474502579,0.7412533814969309,0.8445521362590724,combined_data.csv
87,123,2,high,high,0.1136486183249914,-0.0573575554897857,0.1053246934432714,0.102650246871348,-0.1876946059240272,0.8769480144076686,0.7856857944002642,0.8821440001999545,0.7721590027779839,0.8347534294534389,combined_data.csv
87,178,2,high,high,0.1100287043899277,-0.078154924932394,0.1145580516491802,0.1670913396590388,-0.1954315797333005,0.8811312201012059,0.790629532311866,0.8740594404679587,0.7640139904747499,0.8317952160969369,combined_data.csv
123,178,2,high,high,0.1051426052171977,-0.0646537346616653,0.1063139695595111,0.1326942548285679,-0.1072890573080181,0.8868422614114551,0.7939239788000315,0.8844561460066235,0.7782364583313988,0.8293580228252595,combined_data.csv
13,21,2,low,low,0.1073928087452713,-0.0684429807285127,0.1238821294494683,0.1406165869167012,-0.2071774692623103,0.8851891170718937,0.7952512884021514,0.8676231049089957,0.7694530980334641,0.8350844460064963,combined_data.csv
13,27,2,low,low,0.1197192560583745,-0.0463741206008603,0.1321108983334704,0.1319933548986701,-0.2708689958295934,0.8724581159449889,0.7215503272280734,0.8589509352187884,0.7490392095399143,0.826424551385149,combined_data.csv
13,29,2,low,low,0.1000093207018392,-0.0629995759501717,0.1062242902610089,0.0862273425122611,-0.2164154404495594,0.8909031458820853,0.7756499072272649,0.8811451232549721,0.7767511826777027,0.8414154404495594,combined_data.csv
13,31,2,low,low,0.1160827723114654,-0.0443713056879528,0.1171383133286174,0.1612331070373104,-0.2120983035412744,0.8763974208499277,0.8070794444921547,0.8726905478016259,0.7975872671969646,0.8357094146523856,combined_data.csv
13,34,2,low,low,0.1091818577607317,-0.076172109341287,0.1054869290756632,0.1551352392100751,-0.2288177823452719,0.8819355946014699,0.8085443965319937,0.8822234701869679,0.7687860014839382,0.8370871770596795,combined_data.csv
13,35,2,low,low,0.1167548632048174,-0.0616443301428939,0.1002045422281386,0.1507675356291621,-0.2507862267404478,0.8751466869424261,0.756390391765895,0.8891418998237967,0.7689576822716676,0.8507862267404478,combined_data.csv
13,37,2,low,low,0.1121583710327519,-0.0679799579399209,0.1217992169214572,0.0969249179194216,-0.21582462543941,0.880733495405135,0.8170740366886509,0.869096925112046,0.7698428512177016,0.8443960540108385,combined_data.csv
13,41,2,low,low,0.1129631748174283,-0.0700169538349326,0.1096805144400736,0.1681736390111516,-0.2187486354803778,0.8802847110318768,0.8017702803677194,0.8826260720185812,0.7809425160477961,0.8437486354803778,combined_data.csv
13,43,2,low,low,0.1107262084694385,-0.0514542088393723,0.0963525993210567,0.1240847142403683,-0.1898527344658196,0.8821181595987053,0.7756816200994556,0.8941197359217714,0.7880523420770704,0.8262163708294561,combined_data.csv
13,44,2,low,low,0.1143217171871001,-0.0551824701366405,0.1148959991945606,0.1634742523511688,-0.2130719272044338,0.8785997069084609,0.7939600381937193,0.8772452775173352,0.7683124863772718,0.8284565425890492,combined_data.csv
13,56,2,low,low,0.1076903971903923,-0.0091173591876757,0.1198773186877946,0.0990523759635068,-0.1983284204777619,0.8844288978524982,0.8036873363826064,0.8692828559556299,0.7876626164757992,0.8379388100881515,combined_data.csv
13,60,2,low,low,0.1167630432386163,-0.070919076748378,0.1213725643364911,0.1613570251823832,-0.1539782651164618,0.8762964003190826,0.7917439951055785,0.8689961127706742,0.767378464564235,0.8313976199551716,combined_data.csv
13,63,2,low,low,0.1164054826389334,-0.0745761544708206,0.1087667128662234,0.1440691495952012,-0.1858818070423501,0.8759189503498424,0.8355294109314299,0.8801871518221208,0.7677284597768297,0.835443210551122,combined_data.csv
13,64,2,low,low,0.1155711365842695,-0.0986904686425456,0.1260997994936593,0.1422049166221177,-0.1602027107801454,0.8753006067567405,0.7447206005137296,0.8597179133089553,0.7569382465411789,0.8307453464390603,combined_data.csv
13,65,2,low,low,0.14303194770097,-0.0046771196258658,0.1651494490651007,0.1412969101581705,-0.2193192155566778,0.8467675976973549,0.604564305003617,0.819657155255717,0.742377237174429,0.8400088707290916,combined_data.csv
13,67,2,low,low,0.1074563042217433,0.0080835713035194,0.1066896378307818,0.1554124038951261,-0.2439595922230463,0.8840045778821701,0.7634936277661006,0.8825923897565087,0.781642579562535,0.8371308885193426,combined_data.csv
13,71,2,low,low,0.1287928695896174,-0.0894461894941955,0.106975595523223,0.1372001605387649,-0.2359046368062014,0.8614805007238117,0.7344227385637356,0.8804313036377426,0.7527731194185492,0.8327796368062014,combined_data.csv
13,74,2,low,low,0.1289654874659763,0.0184301958955509,0.1234056900849233,0.1599797980992108,-0.207445886153591,0.8638914612745047,0.6927882958163644,0.8675408661739309,0.7517848814264239,0.8281355413260048,combined_data.csv
13,77,2,low,low,0.1095024594400414,-0.0196873596372412,0.1114441982252132,0.1424449103094707,-0.2361549441298674,0.8835628068633804,0.7795897561091242,0.8787079616094181,0.7827866929379248,0.8490581699363191,combined_data.csv
13,78,2,low,low,0.1192478198079199,0.0115234836237705,0.119645425873971,0.1514761415801149,-0.2128408899058431,0.8739867039356786,0.6967025813714272,0.8696557080684018,0.7581074197329176,0.8424705195354729,combined_data.csv
13,79,2,low,low,0.1206187256744695,-0.0384625384911202,0.1337769966211686,0.1571054958353184,-0.1814602608168034,0.872723129633893,0.8005355511147303,0.8579462282106574,0.759968316952927,0.7991073196403329,combined_data.csv
13,94,2,low,low,0.1204346066084103,-0.0462876794995984,0.1304872220098051,0.1105291737720008,-0.1745531592513447,0.8728597683274479,0.781267967388012,0.8612780858966363,0.761337066027254,0.8109167956149812,combined_data.csv
13,99,2,low,low,0.1127086619521271,-0.0018525228797553,0.1144307486413721,0.1690974663937129,-0.208852041042189,0.8788078547361942,0.768607198250527,0.8749404447397444,0.7782344765382049,0.8361668558570039,combined_data.csv
13,101,2,low,low,0.1044793463751141,-0.0856109738825885,0.1059357758868935,0.1231000360037902,-0.2086572087623261,0.8871634775725403,0.7932589213920096,0.8827495383258328,0.7731778291240241,0.8240418241469416,combined_data.csv
13,104,2,low,low,0.1016909207400527,-0.0060067499785109,0.1062513190057484,0.1432224231226662,-0.2772397646226688,0.890128010806234,0.7969579030031024,0.8830835087988456,0.770123965174198,0.8486683360512403,combined_data.csv
13,107,2,low,low,0.1103842681180732,-0.067445611197846,0.1121346957105532,0.1288750983467,-0.1901117811261949,0.8804002833350562,0.807238338190819,0.8767803177314712,0.7760470039376337,0.8284096534666205,combined_data.csv
13,124,2,low,low,0.1146639206757164,-0.1422003645513386,0.1109813817261103,0.1215247378239435,-0.2233309524992095,0.8784579695860696,0.792523059253215,0.8811868298059488,0.771853512205655,0.8279821152899072,combined_data.csv
13,126,2,low,low,0.1147446609674986,-0.0395567996885358,0.1059652781019132,0.1321646854956243,-0.2124782164418694,0.8775011239697306,0.791903231370646,0.8831093988398435,0.7657190722021361,0.8331678716142832,combined_data.csv
13,128,2,low,low,0.1191409423670867,-0.0482718665811883,0.1027494960259236,0.158468729512838,-0.2009349805236042,0.8732952137763406,0.7954431022532673,0.8880710468501999,0.7689194729282434,0.8495836291722529,combined_data.csv
13,132,2,low,low,0.1151687293060528,-0.0469669509173971,0.1034173096122857,0.1052304464928012,-0.2478528357002286,0.8770649875404362,0.7804302112689165,0.8860435308397335,0.787359490019227,0.8210671214145143,combined_data.csv
13,138,2,low,low,0.1278798239266793,-0.0331905349212016,0.1159979675568727,0.1943810326071824,-0.2274419682220588,0.8645636910066097,0.772225486272929,0.8733142766954584,0.7574779340551593,0.8297675496174077,combined_data.csv
13,140,2,low,low,0.1117298441499977,-0.0390970426608977,0.1229675097952717,0.1435019687724816,-0.200466168471842,0.8807561584739629,0.817118912549089,0.8673642788891186,0.7707298178521277,0.8368298048354785,combined_data.csv
13,162,2,low,low,0.121843370086396,-0.0708784704486863,0.1138408354788186,0.1480711387332903,-0.2789720061597509,0.8688426287701468,0.8081103973464807,0.8736957467491864,0.771636561657614,0.8504005775883223,combined_data.csv
13,164,2,low,low,0.1093972762838672,-0.0993335893643969,0.1205911112615887,0.0860833415592939,-0.1789688961122569,0.8824718879138094,0.801810620072114,0.8691860402615799,0.7841830150970686,0.8189688961122569,combined_data.csv
13,172,2,low,low,0.1150950705869219,0.0438517072862946,0.1045286580263447,0.1047945306002817,-0.1881983917718268,0.8776715476871202,0.7762185455110575,0.885317003953207,0.7819172529269167,0.8245620281354633,combined_data.csv
13,176,2,low,low,0.1176514184235633,0.0017967027083288,0.1235413172372801,0.1627346289599385,-0.2015315485123229,0.8747561681983853,0.7418563542134067,0.8667697652363845,0.7665703864373965,0.8415315485123229,combined_data.csv
13,179,2,low,low,0.1133668658325136,-0.0793496810311943,0.1110243296201343,0.1272036200351225,-0.1806988135491816,0.8785262206727228,0.8011925389693798,0.8781563350010968,0.768233270833964,0.8360540627538475,combined_data.csv
13,180,2,low,low,0.1181423270810428,-0.045624517456195,0.1111892365876403,0.1569731401891091,-0.1511483079182318,0.873327943949861,0.7909717020915885,0.878238983619697,0.7715145701714806,0.8178149745848985,combined_data.csv
13,182,2,low,low,0.1081115971679183,-0.1026670245367196,0.1016078718949463,0.086123639862635,-0.1907516768026764,0.8835942211220998,0.8026689767346917,0.8858102543624001,0.7724142724607885,0.8157516768026765,combined_data.csv
13,183,2,low,low,0.1287649757770035,-0.0224454092227317,0.1066233408343868,0.1088849330611043,-0.2171793678501179,0.8628762085991418,0.7680952653390187,0.8821959942469232,0.7785927284171549,0.8392031773739275,combined_data.csv
13,186,2,low,low,0.1260545245576646,-0.0280955600921863,0.1102506387943775,0.179426826240409,-0.1514378072753286,0.8664490108936217,0.8002987795308444,0.8805790652478296,0.7630362435759686,0.8181044739419953,combined_data.csv
13,200,2,low,low,0.1101637376886831,-0.0717970101470651,0.1062453797277268,0.0799341496082969,-0.1747216521677692,0.8813000575424965,0.7847892754086689,0.8836130961535282,0.7717428494305334,0.8258844428654437,combined_data.csv
21,27,2,low,low,0.130513059356605,-0.0063673986297407,0.1618494974742648,0.0886398654733123,-0.0666190848187123,0.8632377843120818,0.6091217605123016,0.8299585715590325,0.7616594766568894,0.7809047991044266,combined_data.csv
21,29,2,low,low,0.1105458811402028,-0.109962381426885,0.1106688789226569,0.1137174121817741,-0.1610204589452958,0.8799847017623372,0.772772953882018,0.8767877779362581,0.7748889071099931,0.8276871256119624,combined_data.csv
21,31,2,low,low,0.1088320146833796,-0.1325733484868951,0.106115586267941,0.1829761136573611,-0.1460453406059142,0.8844506154049863,0.8225364346829155,0.8856303636145012,0.7650955152787784,0.849749044309618,combined_data.csv
21,34,2,low,low,0.121044289539357,-0.1292738114519409,0.1054637160146573,0.1487300267912039,-0.1618830020518508,0.8723671652995213,0.7986540699659839,0.8870626050444214,0.7597224288405116,0.8437011838700327,combined_data.csv
21,35,2,low,low,0.1154018166753166,-0.0866231617826589,0.1152847778104011,0.1409912546913483,-0.2755106343371718,0.8769222078740738,0.7583299925050353,0.874542830213025,0.7524108181607613,0.8310661898927274,combined_data.csv
21,37,2,low,low,0.1130920670844052,-0.0816586123252879,0.1187804086650097,0.1532265314150716,-0.1383532577009587,0.879951415624763,0.7910014192308309,0.8720207218598115,0.7822948365309661,0.8466865910342921,combined_data.csv
21,41,2,low,low,0.1093201681587529,-0.0536580335228563,0.0987643772601103,0.1180814326794167,-0.1190636576407122,0.8841703698842974,0.8054910536344858,0.8930059038897924,0.7842127509844702,0.8273969909740456,combined_data.csv
21,43,2,low,low,0.1071539241240476,-0.0606475583216302,0.1073434058910469,0.1025827753087278,-0.1272600113950266,0.8861133243799469,0.8042481068202252,0.8846844872795718,0.7786418077585273,0.83559334472836,combined_data.csv
21,44,2,low,low,0.1183059705989961,-0.1058552631409392,0.1082070175606587,0.1472751774206919,-0.1360224869087428,0.8741779828952719,0.7799562685310365,0.8817569983657645,0.7729891615676245,0.8360224869087428,combined_data.csv
21,56,2,low,low,0.1188777858074434,-0.0491380317039469,0.1236302966933687,0.1278756263020223,-0.2207933035394574,0.8740960675569376,0.7452888761901453,0.866927012228732,0.7435288172568753,0.8294889557133706,combined_data.csv
21,60,2,low,low,0.1063233458043193,-0.031957643031773,0.1083905622331858,0.1662938017586357,-0.1471699831793308,0.8859765789209197,0.8124589027308249,0.8804010885643196,0.7657614222976985,0.8372356646243226,combined_data.csv
21,63,2,low,low,0.1124614432051228,-0.1196555249530122,0.124200663562444,0.0921670061087504,-0.1305530890978958,0.8804657426879808,0.8082507339794311,0.8673514572624463,0.7760930594258808,0.8364354420390723,combined_data.csv
21,64,2,low,low,0.1132267875463721,-0.0432614400115031,0.1194061932516877,0.1071295780109451,-0.1538198558286273,0.8784774495823683,0.7361942146449008,0.8693782400190617,0.7712636984472185,0.8338198558286273,combined_data.csv
21,65,2,low,low,0.1305268683464184,-0.0088166244018629,0.1879572448266304,0.1664486521311255,-0.0900866949592577,0.8603400957898354,0.5815403568449781,0.7967181610926752,0.7189408414157503,0.8244004204494538,combined_data.csv
21,67,2,low,low,0.115715895095546,-0.0514215241766888,0.1134073935791771,0.1336565066789443,-0.1094042312165637,0.8768510817565689,0.7676774073449799,0.8772365456048526,0.7718986576329483,0.8177375645498971,combined_data.csv
21,71,2,low,low,0.1276484673654797,-0.0131474993264807,0.1360397375066703,0.1645540846165449,-0.0924863680441265,0.8632922776687654,0.6365568068325723,0.8513522399780511,0.734097872437022,0.8316168028267353,combined_data.csv
21,74,2,low,low,0.1188474211770227,-0.0422854458780227,0.1273237061544115,0.1489020513323876,-0.1262992456157072,0.8744821669117692,0.7057691039461845,0.8636280775165421,0.7380110664246583,0.8262992456157072,combined_data.csv
21,77,2,low,low,0.1172616319591106,-0.0056260330763059,0.1036774031366453,0.1156192088779733,-0.190024752865061,0.8757220794186651,0.7976872701357774,0.8871707807391779,0.7741166850718485,0.8300247528650609,combined_data.csv
21,78,2,low,low,0.1228637875709788,-0.1050762427706073,0.1372411203711864,0.1483769983985047,-0.1029093523489688,0.8704293890135368,0.7106836011870159,0.8540526338383485,0.7438870469391416,0.820300656696795,combined_data.csv
21,79,2,low,low,0.1252703551682953,-0.0564820815832353,0.1192953449455895,0.1128939398266622,-0.1186238834569671,0.8682044688995557,0.800718397125611,0.8724421769154792,0.7736305128493799,0.8329095977426814,combined_data.csv
21,94,2,low,low,0.1288524647561976,-0.0671812308698296,0.1492940206514376,0.1594618793524829,-0.1480442868862452,0.864426282860319,0.7381312220421823,0.8427546868092568,0.7598249550087967,0.8480442868862452,combined_data.csv
21,99,2,low,low,0.1158761056601077,-0.0284465880050603,0.1025864374148967,0.156908430484713,-0.0874965357586048,0.8746411744534809,0.7690914540703162,0.8847561441921283,0.7802031232521673,0.801782250044319,combined_data.csv
21,101,2,low,low,0.1149395104355757,-0.0228191458540921,0.1153536950245591,0.2029314454495977,-0.1230592189841769,0.875250954994065,0.7768065868250381,0.8696891597465877,0.7390775373662041,0.8373449332698912,combined_data.csv
21,104,2,low,low,0.1219938815408983,-0.0609533698362251,0.1131359877384416,0.1543042814622138,-0.1342305148286294,0.869020677654774,0.7995570723357676,0.8754297791837572,0.7717904189165626,0.8352943446158635,combined_data.csv
21,107,2,low,low,0.1155910252705687,-0.0913241067124133,0.1193101107416599,0.1743290779518377,-0.1854452346094204,0.876063110377353,0.7794939798533496,0.8691853924736199,0.7657954768875185,0.8521119012760872,combined_data.csv
21,124,2,low,low,0.1119984232979041,-0.10306693151068,0.1198135837309778,0.1170336404966587,-0.116867743637727,0.8815024869539203,0.8018206570456181,0.8720441079234071,0.7835229360612724,0.8476369744069578,combined_data.csv
21,126,2,low,low,0.1166053302441118,-0.0541474388413851,0.1210950060755725,0.1218245853262715,-0.1261483114871371,0.8758180997851158,0.8073632547280487,0.8679634159565095,0.7772844382581141,0.8218004854001806,combined_data.csv
21,128,2,low,low,0.1091602222618487,-0.078826019973538,0.1127575930638866,0.1316963607532233,-0.1626240350002783,0.8824254244457026,0.815632264771784,0.8765028756960944,0.7799750950759584,0.8566039681106462,combined_data.csv
21,132,2,low,low,0.1093044130258188,-0.117280665732721,0.1206790833079629,0.1922460941369433,-0.0863952011843556,0.8834089679990398,0.8067967368700657,0.8707686591842747,0.7639523697316504,0.8232373064475136,combined_data.csv
