exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score
31,78,rectangle,low,low,259.0,0.9283154121863799
29,132,rectangle,low,low,370.0,0.9046454767726161
31,107,rectangle,low,low,242.0,0.8673835125448028
31,79,rectangle,low,low,251.0,0.899641577060932
31,67,rectangle,low,low,247.0,0.8853046594982079
31,77,rectangle,low,low,313.0,0.8892045454545454
31,104,rectangle,low,low,264.0,0.9295774647887324
31,138,rectangle,low,low,242.0,0.8673835125448028
31,128,rectangle,low,low,249.0,0.8924731182795699
31,64,rectangle,low,low,352.0,0.9539295392953929
31,60,rectangle,low,low,243.0,0.8709677419354839
31,94,rectangle,low,low,252.0,0.9032258064516129
31,164,rectangle,low,low,257.0,0.921146953405018
31,124,rectangle,low,low,253.0,0.9068100358422939
34,35,rectangle,low,low,209.0,0.8636363636363636
31,140,rectangle,low,low,239.0,0.8566308243727598
29,179,rectangle,low,low,455.0,0.9154929577464789
31,186,rectangle,low,low,238.0,0.8530465949820788
31,200,rectangle,low,low,247.0,0.8853046594982079
34,43,rectangle,low,low,212.0,0.8760330578512396
31,182,rectangle,low,low,265.0,0.9464285714285714
34,65,rectangle,low,low,232.0,0.9586776859504132
31,208,rectangle,low,low,265.0,0.9498207885304659
31,132,rectangle,low,low,377.0,0.921760391198044
31,63,rectangle,low,low,271.0,0.9644128113879004
34,71,rectangle,low,low,227.0,0.9380165289256198
34,74,rectangle,low,low,218.0,0.9008264462809917
31,176,rectangle,low,low,447.0,0.8869047619047619
34,67,rectangle,low,low,209.0,0.8636363636363636
31,126,rectangle,low,low,286.0,0.959731543624161
34,44,rectangle,low,low,212.0,0.8760330578512396
31,180,rectangle,low,low,237.0,0.8494623655913979
34,56,rectangle,low,low,200.0,0.8264462809917356
34,94,rectangle,low,low,225.0,0.9297520661157025
31,162,rectangle,low,low,256.0,0.9175627240143369
34,99,rectangle,low,low,212.0,0.8760330578512396
34,78,rectangle,low,low,226.0,0.9338842975206612
34,101,rectangle,low,low,216.0,0.8925619834710744
34,64,rectangle,low,low,341.0,0.924119241192412
34,107,rectangle,low,low,217.0,0.8966942148760331
34,77,rectangle,low,low,316.0,0.8977272727272727
34,60,rectangle,low,low,222.0,0.8671875
34,37,rectangle,low,low,216.0,0.8925619834710744
34,140,rectangle,low,low,211.0,0.871900826446281
34,104,rectangle,low,low,254.0,0.8943661971830986
34,164,rectangle,low,low,221.0,0.9132231404958677
34,180,rectangle,low,low,217.0,0.8966942148760331
34,162,rectangle,low,low,240.0,0.9090909090909091
34,124,rectangle,low,low,229.0,0.9462809917355371
31,179,rectangle,low,low,447.0,0.8993963782696177
34,132,rectangle,low,low,379.0,0.9266503667481663
34,200,rectangle,low,low,224.0,0.9256198347107438
35,37,rectangle,low,low,186.0,0.8532110091743119
35,43,rectangle,low,low,158.0,0.9239766081871345
34,208,rectangle,low,low,243.0,0.9274809160305344
34,41,rectangle,low,low,279.0,0.8773584905660378
35,65,rectangle,low,low,160.0,0.935672514619883
35,41,rectangle,low,low,262.0,0.8238993710691824
34,138,rectangle,low,low,224.0,0.9256198347107438
35,67,rectangle,low,low,159.0,0.9298245614035088
35,74,rectangle,low,low,146.0,0.8538011695906432
35,60,rectangle,low,low,214.0,0.8359375
34,63,rectangle,low,low,256.0,0.9110320284697508
34,176,rectangle,low,low,438.0,0.8690476190476191
35,56,rectangle,low,low,154.0,0.9005847953216374
35,44,rectangle,low,low,154.0,0.9005847953216374
35,63,rectangle,low,low,248.0,0.8825622775800712
34,179,rectangle,low,low,458.0,0.9215291750503019
34,79,rectangle,low,low,239.0,0.9053030303030303
35,94,rectangle,low,low,165.0,0.9649122807017544
34,182,rectangle,low,low,262.0,0.9357142857142857
35,71,rectangle,low,low,158.0,0.9239766081871345
35,64,rectangle,low,low,349.0,0.94579945799458
34,128,rectangle,low,low,227.0,0.934156378600823
35,99,rectangle,low,low,157.0,0.9075144508670521
35,79,rectangle,low,low,225.0,0.8522727272727273
35,77,rectangle,low,low,307.0,0.8721590909090909
35,138,rectangle,low,low,144.0,0.8421052631578947
35,104,rectangle,low,low,247.0,0.8697183098591549
35,128,rectangle,low,low,197.0,0.8106995884773662
35,164,rectangle,low,low,190.0,0.9004739336492891
35,126,rectangle,low,low,264.0,0.8859060402684564
34,126,rectangle,low,low,282.0,0.9463087248322147
35,180,rectangle,low,low,142.0,0.8304093567251462
35,107,rectangle,low,low,186.0,0.8942307692307693
34,186,rectangle,low,low,225.0,0.9297520661157025
35,101,rectangle,low,low,165.0,0.9649122807017544
35,124,rectangle,low,low,194.0,0.8899082568807339
35,186,rectangle,low,low,198.0,0.8646288209606987
35,182,rectangle,low,low,254.0,0.9071428571428571
35,140,rectangle,low,low,151.0,0.8830409356725146
35,200,rectangle,low,low,214.0,0.9304347826086956
37,65,rectangle,low,low,200.0,0.9174311926605505
37,56,rectangle,low,low,191.0,0.8761467889908257
37,43,rectangle,low,low,198.0,0.908256880733945
35,208,rectangle,low,low,236.0,0.9007633587786259
35,162,rectangle,low,low,224.0,0.8484848484848485
35,78,rectangle,low,low,196.0,0.8412017167381974
37,71,rectangle,low,low,201.0,0.9220183486238532
37,67,rectangle,low,low,202.0,0.926605504587156
37,94,rectangle,low,low,196.0,0.8990825688073395
37,41,rectangle,low,low,286.0,0.89937106918239
37,99,rectangle,low,low,189.0,0.8669724770642202
37,78,rectangle,low,low,214.0,0.9184549356223176
37,79,rectangle,low,low,237.0,0.8977272727272727
37,74,rectangle,low,low,191.0,0.8761467889908257
37,107,rectangle,low,low,195.0,0.8944954128440367
35,179,rectangle,low,low,442.0,0.8893360160965795
37,44,rectangle,low,low,198.0,0.908256880733945
35,132,rectangle,low,low,375.0,0.9168704156479217
37,77,rectangle,low,low,326.0,0.9261363636363636
37,60,rectangle,low,low,237.0,0.92578125
37,128,rectangle,low,low,227.0,0.934156378600823
37,126,rectangle,low,low,284.0,0.9530201342281879
35,176,rectangle,low,low,435.0,0.8630952380952381
37,101,rectangle,low,low,193.0,0.8853211009174312
37,124,rectangle,low,low,209.0,0.9587155963302753
37,138,rectangle,low,low,190.0,0.8715596330275229
37,164,rectangle,low,low,208.0,0.9541284403669725
37,162,rectangle,low,low,240.0,0.9090909090909091
37,132,rectangle,low,low,368.0,0.8997555012224939
37,182,rectangle,low,low,260.0,0.9285714285714286
37,180,rectangle,low,low,192.0,0.8807339449541285
37,186,rectangle,low,low,216.0,0.9432314410480349
41,43,rectangle,low,low,289.0,0.9088050314465409
41,65,rectangle,low,low,302.0,0.949685534591195
37,208,rectangle,low,low,236.0,0.9007633587786259
37,140,rectangle,low,low,181.0,0.8302752293577982
37,63,rectangle,low,low,256.0,0.9110320284697508
41,74,rectangle,low,low,289.0,0.9088050314465409
41,71,rectangle,low,low,301.0,0.9465408805031447
37,176,rectangle,low,low,441.0,0.875
37,104,rectangle,low,low,244.0,0.8591549295774648
41,63,rectangle,low,low,288.0,0.9056603773584906
41,78,rectangle,low,low,278.0,0.8742138364779874
41,101,rectangle,low,low,285.0,0.8962264150943396
41,44,rectangle,low,low,272.0,0.8553459119496856
41,56,rectangle,low,low,259.0,0.8144654088050315
41,77,rectangle,low,low,327.0,0.9289772727272727
41,107,rectangle,low,low,280.0,0.8805031446540881
41,67,rectangle,low,low,282.0,0.8867924528301887
37,64,rectangle,low,low,336.0,0.9105691056910569
41,104,rectangle,low,low,289.0,0.9088050314465409
37,200,rectangle,low,low,219.0,0.9521739130434783
41,126,rectangle,low,low,304.0,0.9559748427672956
41,128,rectangle,low,low,262.0,0.8238993710691824
41,162,rectangle,low,low,295.0,0.9276729559748428
41,164,rectangle,low,low,297.0,0.9339622641509434
41,94,rectangle,low,low,290.0,0.9119496855345912
43,44,rectangle,low,low,148.0,0.9308176100628931
41,200,rectangle,low,low,274.0,0.8616352201257862
41,132,rectangle,low,low,388.0,0.9486552567237164
41,186,rectangle,low,low,272.0,0.8553459119496856
41,138,rectangle,low,low,284.0,0.8930817610062893
41,124,rectangle,low,low,288.0,0.9056603773584906
43,65,rectangle,low,low,144.0,0.9290322580645162
43,60,rectangle,low,low,234.0,0.9140625
41,99,rectangle,low,low,268.0,0.8427672955974843
41,64,rectangle,low,low,355.0,0.962059620596206
41,208,rectangle,low,low,295.0,0.9276729559748428
43,74,rectangle,low,low,131.0,0.8451612903225807
41,79,rectangle,low,low,282.0,0.8867924528301887
43,71,rectangle,low,low,145.0,0.9354838709677419
43,63,rectangle,low,low,247.0,0.8790035587188612
41,60,rectangle,low,low,276.0,0.8679245283018868
43,94,rectangle,low,low,141.0,0.9096774193548387
41,179,rectangle,low,low,456.0,0.9175050301810865
43,67,rectangle,low,low,149.0,0.9490445859872612
43,64,rectangle,low,low,334.0,0.9051490514905149
43,99,rectangle,low,low,166.0,0.9595375722543352
43,56,rectangle,low,low,142.0,0.9161290322580645
43,107,rectangle,low,low,192.0,0.9230769230769231
43,77,rectangle,low,low,320.0,0.9090909090909091
41,140,rectangle,low,low,270.0,0.8490566037735849
43,140,rectangle,low,low,139.0,0.896774193548387
43,126,rectangle,low,low,275.0,0.9228187919463087
43,138,rectangle,low,low,148.0,0.9192546583850931
43,128,rectangle,low,low,214.0,0.8806584362139918
43,164,rectangle,low,low,179.0,0.8483412322274881
43,180,rectangle,low,low,149.0,0.9551282051282052
