exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score
96,189,rectangle,none,none,195.0,0.874439461883408
154,181,rectangle,none,none,306.0,0.8693181818181818
163,201,rectangle,none,none,130.0,0.8176100628930818
110,211,rectangle,none,none,239.0,0.8074324324324325
181,204,rectangle,none,none,78.0,0.8297872340425532
163,189,rectangle,none,none,165.0,0.9217877094972067
181,201,rectangle,none,none,104.0,0.8666666666666667
110,154,rectangle,none,none,296.0,0.8409090909090909
154,201,rectangle,none,none,314.0,0.8920454545454546
181,189,rectangle,none,none,141.0,0.7877094972067039
189,204,rectangle,none,none,152.0,0.8491620111731844
154,163,rectangle,none,none,314.0,0.8920454545454546
96,211,rectangle,none,none,258.0,0.8716216216216216
201,204,rectangle,none,none,110.0,0.9166666666666666
189,201,rectangle,none,none,165.0,0.9217877094972067
181,211,rectangle,none,none,256.0,0.8648648648648649
154,189,rectangle,none,none,291.0,0.8267045454545454
196,204,rectangle,none,none,585.0,0.9653465346534653
204,211,rectangle,none,none,273.0,0.9222972972972973
163,211,rectangle,none,none,262.0,0.8851351351351351
110,196,rectangle,none,none,552.0,0.9108910891089109
181,196,rectangle,none,none,562.0,0.9273927392739274
201,211,rectangle,none,none,255.0,0.8614864864864865
189,211,rectangle,none,none,247.0,0.8344594594594594
163,196,rectangle,none,none,563.0,0.929042904290429
154,211,rectangle,none,none,282.0,0.8011363636363636
196,201,rectangle,none,none,562.0,0.9273927392739274
96,196,rectangle,none,none,543.0,0.8960396039603961
189,196,rectangle,none,none,555.0,0.9158415841584159
154,196,rectangle,none,none,558.0,0.9207920792079208
196,211,rectangle,none,none,548.0,0.9042904290429042
