exp_a,exp_b,stimulus,expertise_a,expertise_b,Shape,Direction,Length,Position,Duration
48,79,vehicle,high,low,0.994316944145624,0.7142383945354644,0.9926693225028697,0.9230437160105138,0.7142857142857142
48,180,vehicle,high,low,0.9932275840952325,0.7569291564896299,0.9912162629469738,0.8604604146605437,0.6666666666666666
68,78,vehicle,high,low,0.993436918686143,0.6575621998588395,0.99206684690726,0.9599448231840241,0.7207792207792207
48,13,vehicle,high,low,0.9924255020365625,0.6345329147643086,0.9890140815452434,0.9215058583379049,0.6227961645530468
26,56,vehicle,high,low,0.9908774551528324,0.792214647776155,0.9869322702461228,0.8904625774937767,0.6470588235294117
26,172,vehicle,high,low,0.991061722939515,0.7625582281739277,0.9874890001273804,0.9423341907112532,0.6020833333333333
48,179,vehicle,high,low,0.992469921312204,0.746242936888818,0.9896953273733954,0.9585722079664919,0.6399999999999999
48,10,vehicle,high,low,0.9920683643801639,0.7293103835088109,0.9887994203440781,0.939494315636369,0.6545092838196287
26,124,vehicle,high,low,0.9925661003402977,0.6761827842158528,0.9904931014473235,0.9491193958171379,0.5957446808510638
68,77,vehicle,high,low,0.9938749741453472,0.7462577249724056,0.9908988559269725,0.9393648790632849,0.6086956521739131
26,170,vehicle,high,low,0.9916814628267308,0.7582861945629398,0.9885509711682586,0.8743430561232584,0.6419413919413919
1,78,vehicle,high,low,0.9873078827767667,0.6834065763836412,0.9828690440799795,0.9260554116956319,0.6785714285714286
26,74,vehicle,high,low,0.9897012610356896,0.7195391748941087,0.9841436063490464,0.9015131751611403,0.5862068965517242
26,44,vehicle,high,low,0.9916267834325151,0.7156201308880739,0.9883881059631364,0.9158765803280937,0.6341463414634145
48,176,vehicle,high,low,0.9931730370390808,0.719566318621168,0.9915355640688434,0.9111719811615157,0.6666666666666667
1,63,vehicle,high,low,0.991067675366283,0.7626830990419858,0.9890843813603245,0.9481566551359856,0.6666666666666665
68,114,vehicle,high,low,0.9940294485345654,0.6795454728419147,0.9904882194936212,0.9313450848958168,0.7142857142857142
68,94,vehicle,high,low,0.9934590956998176,0.7928384324186974,0.9908879689491673,0.8870894158414735,0.6296296296296298
68,139,vehicle,high,low,0.9931486745646095,0.7569206503722645,0.9899438710544907,0.9580644121881045,0.7142857142857142
68,180,vehicle,high,low,0.9921552079806659,0.7101828479904528,0.9897147662503815,0.8828164071089121,0.6521739130434783
68,172,vehicle,high,low,0.9929184940931409,0.7167966768164348,0.990665544971669,0.9063905980832275,0.6799999999999999
68,104,vehicle,high,low,0.9923018500003286,0.708699281283578,0.9901208869559985,0.892572510777214,0.7272727272727273
68,164,vehicle,high,low,0.9933489121845689,0.687566064916455,0.9914077909751144,0.9482367779489427,0.6666666666666666
68,140,vehicle,high,low,0.9941789461164036,0.6850759320880326,0.991627358349167,0.949093475574795,0.71875
68,99,vehicle,high,low,0.9942191407034516,0.7176263790843593,0.9931302213402983,0.9105662560706276,0.7142857142857142
68,79,vehicle,high,low,0.9944991909879712,0.7362460799841293,0.9919384300232704,0.944061053280163,0.7142857142857142
68,126,vehicle,high,low,0.9923032263768868,0.6818013959360085,0.9878134047409978,0.8905621597509138,0.6666666666666666
68,183,vehicle,high,low,0.9923853035627728,0.7221096031139538,0.9901406338449339,0.9384622495312448,0.7182539682539683
68,124,vehicle,high,low,0.994482126581932,0.6943207719202105,0.992935207135164,0.9379848646062744,0.72
68,200,vehicle,high,low,0.9912377353715514,0.7729354685014272,0.9866391614131133,0.9136757774050978,0.6956521739130435
69,27,vehicle,high,low,0.9921986742309906,0.6351867822872587,0.9885652811372294,0.8744369855332105,0.6086956521739131
69,10,vehicle,high,low,0.9920272734325116,0.708358541280022,0.9883215387548235,0.8962284561167023,0.6451612903225807
68,132,vehicle,high,low,0.9930200370633788,0.7078978770841922,0.99089630473976,0.887566654399436,0.7338056680161944
68,179,vehicle,high,low,0.9926972609906346,0.7453151169623378,0.9897428091327528,0.9391486039059098,0.6194357366771159
68,170,vehicle,high,low,0.9937462149794162,0.7486778815708108,0.9909451813838753,0.9357693210163314,0.653846153846154
68,182,vehicle,high,low,0.9917200359419439,0.6935446670678413,0.9882302676751138,0.9157585735787923,0.6799999999999999
68,176,vehicle,high,low,0.9941730254093882,0.7164215578951,0.9922404718154374,0.904871963432525,0.6769230769230768
68,128,vehicle,high,low,0.9927296891345752,0.686258964891458,0.9885143114855651,0.8883477865693846,0.6799999999999999
69,34,vehicle,high,low,0.9920967971399444,0.6699090151100435,0.9895853210016968,0.937033263940626,0.675
69,56,vehicle,high,low,0.9917411291795177,0.6565684718611814,0.9873760426503496,0.9148907525702221,0.6391489361702127
69,65,vehicle,high,low,0.9901106487577644,0.644130421794296,0.9857718468123817,0.8946305305144634,0.6107994389901823
69,29,vehicle,high,low,0.9906351643467389,0.676228134423005,0.987935674669656,0.8765148772754018,0.6086956521739131
69,31,vehicle,high,low,0.9923833720474498,0.717227142306211,0.9910512788492772,0.8950741442799686,0.6501427988576092
