exp_a,exp_b,trial_id,expertise_a,expertise_b,Shape,Direction,Length,Position,Duration,baseline_Shape,baseline_Direction,baseline_Length,baseline_Position,baseline_Duration
1,4,2,high,medium,0.1064658129011359,-0.0103657318664981,0.1028883534889456,0.1300571077505181,-0.2068777328655532,0.8835186327792866,0.8061965050189329,0.8816966430617759,0.7724434751529061,0.8474552404643374
1,6,2,high,medium,0.1114295370622777,-0.0889515846964515,0.1079470150545853,0.1228462388194819,-0.1636743431864283,0.8792677817458899,0.7924414342515463,0.8797538352322468,0.7722426152650544,0.8470076765197617
1,14,2,high,medium,0.1325107518618445,-0.0448355140376228,0.1445795232243653,0.1408230559066311,-0.1191853081432656,0.858147753668394,0.7997732710625376,0.8431599986161225,0.7812067307181209,0.7996157385736962
1,15,2,high,medium,0.1117751287194714,-0.0985635627034409,0.1118335795243612,0.1485394927846193,-0.1397115194520517,0.8773105033592224,0.8039627063280121,0.8719336195912435,0.7560820887719145,0.8373859380567029
1,16,2,high,medium,0.1096327933015646,-0.0882612291005133,0.1066509675051269,0.1488288195815091,-0.1319268652721259,0.8804015481404596,0.7785909168792113,0.8796990934123649,0.7652073804566862,0.8137450470903078
1,17,2,high,medium,0.1158354457386863,-0.1490013526486648,0.134033183417792,0.1388464370500823,-0.1075814298466203,0.8736859524475236,0.7967743313255692,0.8536451393772614,0.766185085419627,0.8159147631799537
1,18,2,high,medium,0.1189057920481352,-0.0420574963261438,0.1008888809123959,0.155699478853019,-0.1866474401150613,0.8701437784264561,0.7362759792916248,0.8853409649901116,0.7454618280807861,0.842358647011613
1,20,2,high,medium,0.1231427564307986,-0.0808723967254545,0.1131043181404622,0.1274778622718161,-0.2178995631824454,0.8684702309028146,0.7748586149610119,0.8759420065194928,0.7503461076385831,0.8428995631824454
1,24,2,high,medium,0.1069682615257797,-0.0319101625275197,0.1070759244797694,0.1152469614887183,-0.2313440731486066,0.8848483544159416,0.7908064998535826,0.8821948473639554,0.7580008991123537,0.8259386677432011
1,25,2,high,medium,0.1179430007128479,-0.0539218628860764,0.1387973205763895,0.1327969872877552,-0.1611849889390495,0.8751948266155778,0.720704417443629,0.8525337701969626,0.7555992584102447,0.8534926812467418
