exp_a,exp_b,trial_id,expertise_a,expertise_b,Shape,Direction,Length,Position,Duration,baseline_Shape,baseline_Direction,baseline_Length,baseline_Position,baseline_Duration
4,3,2,medium,none,0.1140607709554265,-0.0884998668335554,0.1168269938249599,0.1237836869839015,-0.1627573414512213,0.8797750087322735,0.8067057988462001,0.8750175983593071,0.7892620015301668,0.8427573414512213
4,5,2,medium,none,0.1140315502924453,-0.0061124516838695,0.1111277164161806,0.1597458881671939,-0.2003257970704437,0.8785527533247206,0.8109281258645443,0.8800768127533107,0.7555805074619889,0.8319047444388648
4,12,2,medium,none,0.1178330589672886,-0.017112180608739,0.1309323639582772,0.139210407220246,-0.193008645655717,0.8745208640008472,0.7556247052704852,0.859329009744932,0.7648964417234633,0.8481810594488205
4,28,2,medium,none,0.1093460229149938,-0.0931304776983225,0.0931367681717669,0.1540052419489712,-0.1938515450025678,0.881628672244394,0.7915244209768116,0.8942307091952978,0.7600012088081056,0.8503200764710994
4,30,2,medium,none,0.1158105718453846,-0.0396530702592635,0.1218013746099911,0.1505201298200145,-0.1889003175623428,0.8751652083065107,0.7724557816391721,0.8663774436043298,0.7781742540746402,0.8252639539259792
4,36,2,medium,none,0.1171423848024753,0.0160304815628102,0.118270409085078,0.1868967755797065,-0.1748620045102661,0.8741144004143827,0.7557813782992131,0.868150488383201,0.7513683665273531,0.8320048616531232
4,38,2,medium,none,0.1129299291610366,-0.0622943968893777,0.1078382342713422,0.1272694933404783,-0.1477769801935898,0.8793939716488154,0.7791049666626773,0.8835099574211976,0.7631104897220686,0.8313142438198413
4,59,2,medium,none,0.1132020876597134,-0.0225365802273207,0.1139332259344619,0.1375164637063136,-0.1765136002425412,0.8787614542259784,0.7989815382346576,0.8759382966521159,0.7860172864654323,0.8201643938933348
4,93,2,medium,none,0.1146753780641429,0.0903298774648536,0.1145381374649092,0.1407634719687592,-0.1573318151156176,0.8768592167173264,0.6474933538850307,0.8709223144537853,0.7450682379042963,0.8338024033509117
4,96,2,medium,none,0.1092114759169634,-0.0160782453032808,0.1051155010025719,0.1418571817270696,-0.1997123867549926,0.8832800292568145,0.8044335562688858,0.8843055209175776,0.777862958017912,0.836076023118629
4,106,2,medium,none,0.121459965843346,-0.07237401953187,0.1046846783306671,0.1331576698523955,-0.1890958667205207,0.8686202396361213,0.7758966973779946,0.8837959004009508,0.7986390052198994,0.8254595030841572
4,110,2,medium,none,0.1119715859901715,-0.0510507822159064,0.1182155583888562,0.1576134452556238,-0.1226334776546695,0.8811777949899903,0.7854248189563017,0.871398234777113,0.761910897271073,0.818285651567713
4,116,2,medium,none,0.1018176159913946,0.0160185833020864,0.10010140750349,0.1529469051969865,-0.2107320374500114,0.8906200918948408,0.8087033144660742,0.8899829566478387,0.7657572843947364,0.8514945007931201
4,141,2,medium,none,0.1080172683979738,-0.0060422696188929,0.1144892857664723,0.1322140115994997,-0.1934198706210105,0.8833686200626065,0.8214441028147897,0.873727004896269,0.7874930866879803,0.829783506984647
4,154,2,medium,none,0.1169304165500092,-0.141751448540689,0.1244014702815067,0.1343119417898012,-0.1868064965893684,0.8752695434204248,0.7759459361913983,0.8644654705138769,0.7602465578806576,0.8317644797826457
4,163,2,medium,none,0.121855429518952,0.0232794271820067,0.112190890348848,0.1667837091741877,-0.1895174867917015,0.869716554724291,0.7898693545367355,0.876011229711741,0.7672739175830262,0.8323746296488443
4,181,2,medium,none,0.128552283005461,0.0798952259772678,0.1600121507831191,0.2151067855394556,-0.1700734179406609,0.8645985772213455,0.7185979072537603,0.8304189268186043,0.7232519192504714,0.8367400846073274
4,189,2,medium,none,0.1042531088249798,0.0114254935323693,0.118623523000931,0.1702587210530198,-0.1547690580695679,0.8884925125650857,0.7626511007170527,0.8697244661508519,0.7656897886731686,0.8214357247362347
4,196,2,medium,none,0.1146457843468359,-0.0595886936346627,0.1176460290646146,0.1328083122338625,-0.2117033246204961,0.8759074555739703,0.773584187186531,0.8677005981483785,0.7646560628872021,0.8367033246204961
4,201,2,medium,none,0.1131152997382723,0.0262529393079701,0.0883147923490328,0.1643519090974255,-0.2441104613379439,0.8794655729394709,0.7710811357197803,0.901882665055344,0.7725236667174211,0.8817367239642065
4,204,2,medium,none,0.141229707685531,0.0114648072513885,0.1840044568253263,0.1596512293663337,-0.2329474193577521,0.8475066057923817,0.6039088029511848,0.7990456591927677,0.7471982059100432,0.855792246943959
4,211,2,medium,none,0.1269461859401937,0.0535747931844585,0.1160666290965652,0.1527327956881984,-0.1645385102120076,0.867323896665192,0.7723186465870095,0.8762271582029412,0.7710129332206601,0.8312051768786743
4,216,2,medium,none,0.1160159128772302,0.0461587698068052,0.1285787964481529,0.1948728314965849,-0.1829326930269006,0.8738546859014719,0.6956461616117159,0.858163178075061,0.7413184708843257,0.8036223481993143
6,3,2,medium,none,0.1240444163011093,-0.0326354239654426,0.1008181480581315,0.085386467967378,-0.0774780477531007,0.8697433818265113,0.7788640903901264,0.8913670099434633,0.7745561122960323,0.8182187884938414
6,5,2,medium,none,0.1168439329108473,-0.099070094045265,0.1001217848783678,0.1355748922808313,-0.1254042390806679,0.8772715692435322,0.8089547722361935,0.8931059916887764,0.7969465067492583,0.8350816584355066
6,12,2,medium,none,0.1237199160626864,-0.0746524167093933,0.1339810619283699,0.1522404532718346,-0.190139783917509,0.8685839754282629,0.6970175079991432,0.8554746940498144,0.7475954882950726,0.8315683553460804
6,28,2,medium,none,0.1046447627008579,-0.0889934651627077,0.1269238856133703,0.168643597945773,-0.1898746868073256,0.8872910681007166,0.7784763756512234,0.861830551351991,0.7548329800379656,0.8420485998508039
