session_id,trial_id,name,onset,offset,duration,amplitude,dispersion,disposition,peak_velocity,location,location_x,location_y,trial_index,RECORDING_SESSION_LABEL,code,render,expertise
46,12,fixation.ivt,1398,1678,280,0.2627723900472576,0.3654020921890904,0.0662871448431991,19.919074766842165,[879.02758007 541.39341637],879.0275800711744,541.3934163701067,1,S46T12,c1,r3,Beginner
46,12,fixation.ivt,1762,1866,104,0.4090625145581763,0.5773682055374589,0.3561359172451118,18.490484170095147,[419.93095238  75.21047619],419.9309523809522,75.21047619047619,1,S46T12,c1,r3,Beginner
46,12,fixation.ivt,1884,2036,152,0.1648901551070023,0.2331564812396998,0.0670203418520135,16.512422896691405,[389.0754902   61.90359477],389.0754901960785,61.90359477124183,1,S46T12,c1,r3,Beginner
46,12,fixation.ivt,2049,2602,553,0.346512268824349,0.4564673702949555,0.2624133337371728,18.7537126761534,[375.36732852  52.54774368],375.3673285198556,52.54774368231046,1,S46T12,c1,r3,Beginner
46,12,fixation.ivt,2631,2822,191,0.2051118982561313,0.2784923609806515,0.1896406955191042,18.487346267150343,[492.39869792  46.94114583],492.39869791666666,46.941145833333344,1,S46T12,c1,r3,Beginner
46,12,fixation.ivt,2856,3270,414,0.1752089184590467,0.2446269874769004,0.0526024294696927,16.379770975747675,[657.05795181  48.75566265],657.0579518072288,48.7556626506024,1,S46T12,c1,r3,Beginner
46,12,fixation.ivt,3316,3497,181,0.2609769129892369,0.3686329284218974,0.1793379500999051,14.896027517837362,[441.83736264 112.63104396],441.8373626373626,112.63104395604395,1,S46T12,c1,r3,Beginner
46,12,fixation.ivt,3522,3826,304,0.1926491857498778,0.2724082453641028,0.0862558404371384,17.531692366525636,[505.80540984 100.80081967],505.8054098360656,100.80081967213114,1,S46T12,c1,r3,Beginner
46,12,fixation.ivt,3854,4111,257,0.1485879733010414,0.2097252915787475,0.0645847100606574,19.970255158923152,[590.          93.00426357],589.9999999999999,93.00426356589148,1,S46T12,c1,r3,Beginner
46,12,fixation.ivt,4143,4454,311,0.2004908506773997,0.2755179614177354,0.0547222784997432,19.29862590140157,[645.5275641   65.84391026],645.5275641025643,65.84391025641025,1,S46T12,c1,r3,Beginner
46,12,fixation.ivt,4469,4742,273,0.2878740151923681,0.398246668447527,0.1748945585657859,17.97782030747217,[664.11259124  80.21532847],664.112591240876,80.21532846715328,1,S46T12,c1,r3,Beginner
46,12,fixation.ivt,4756,5177,421,0.2737533867838007,0.3867529448335425,0.1101440390532572,18.52098337153486,[701.83270142  89.24905213],701.8327014218008,89.24905213270141,1,S46T12,c1,r3,Beginner
46,12,fixation.ivt,5199,5502,303,0.1487555877111513,0.209338073808512,0.114071314658575,18.52080186647938,[747.70625     86.79901316],747.7062500000001,86.79901315789473,1,S46T12,c1,r3,Beginner
46,12,fixation.ivt,5515,5789,274,0.2345831624131003,0.3037067845943451,0.2165271913817827,18.346772463665832,[780.44836364  87.64581818],780.4483636363638,87.64581818181817,1,S46T12,c1,r3,Beginner
46,12,fixation.ivt,5821,6065,244,0.2014227396289809,0.2846941412996049,0.0207997853758578,14.52956875945599,[827.2444898   91.30816327],827.2444897959184,91.30816326530612,1,S46T12,c1,r3,Beginner
46,12,fixation.ivt,6090,6370,280,0.150914087488305,0.2118712566646952,0.0296813257426765,19.342139469445737,[872.77793594  94.15765125],872.7779359430605,94.1576512455516,1,S46T12,c1,r3,Beginner
46,12,fixation.ivt,6417,6666,249,0.1596712957080218,0.2258092070619035,0.07260953986577,16.961045489790006,[688.6866  96.7786],688.6866,96.77860000000004,1,S46T12,c1,r3,Beginner
46,12,fixation.ivt,6701,6888,187,0.2396541750220693,0.3206512095738496,0.1553051920617329,19.911204097346847,[561.64388298 122.41675532],561.6438829787234,122.41675531914892,1,S46T12,c1,r3,Beginner
46,12,fixation.ivt,6903,7114,211,0.3252217008206471,0.4599328823790252,0.2628572165494079,17.97729132608642,[540.03018868 136.35707547],540.0301886792452,136.35707547169812,1,S46T12,c1,r3,Beginner
