exp_a,exp_b,stimulus,expertise_a,expertise_b,score
181,204,rectangle,none,none,0.8258211963259943
181,189,rectangle,none,none,0.6868760343437422
154,189,rectangle,none,none,0.7553014661923734
189,204,rectangle,none,none,0.8697179235664
110,196,rectangle,none,none,0.8539263863755308
163,201,rectangle,none,none,0.7739696826867513
163,211,rectangle,none,none,0.8072265565492869
181,201,rectangle,none,none,0.725775488293404
201,204,rectangle,none,none,0.8783232237070269
181,196,rectangle,none,none,0.8776729586059981
196,204,rectangle,none,none,0.9563791687868857
204,211,rectangle,none,none,0.9135341638262299
163,189,rectangle,none,none,0.7873511858819682
110,211,rectangle,none,none,0.7672299948433796
163,196,rectangle,none,none,0.8909171424197447
189,201,rectangle,none,none,0.7682759620111632
189,211,rectangle,none,none,0.7126325078049002
154,201,rectangle,none,none,0.8139965135021124
154,163,rectangle,none,none,0.7895729180901867
181,211,rectangle,none,none,0.7654274035598861
96,196,rectangle,none,none,0.8328312836415664
201,211,rectangle,none,none,0.7980021963283184
196,201,rectangle,none,none,0.8883757527225601
189,196,rectangle,none,none,0.846658843650166
154,211,rectangle,none,none,0.7038353770487672
196,211,rectangle,none,none,0.8144266772265659
154,196,rectangle,none,none,0.8383606748418327
