exp_a,exp_b,stimulus,expertise_a,expertise_b,score,source_file
34,67,rectangle,low,low,0.8125062126835395,Java_low_results.csv
34,71,rectangle,low,low,0.9073973801019348,Java_low_results.csv
34,74,rectangle,low,low,0.822287903795072,Java_low_results.csv
34,60,rectangle,low,low,0.7371755535959644,Java_low_results.csv
29,179,rectangle,low,low,0.8532453583646816,Java_low_results.csv
31,162,rectangle,low,low,0.7934320099942626,Java_low_results.csv
34,64,rectangle,low,low,0.8202340469757069,Java_low_results.csv
34,99,rectangle,low,low,0.7746605197455232,Java_low_results.csv
34,44,rectangle,low,low,0.8010209840026101,Java_low_results.csv
34,101,rectangle,low,low,0.819167133186894,Java_low_results.csv
34,107,rectangle,low,low,0.8434413412250018,Java_low_results.csv
34,77,rectangle,low,low,0.8066866805082326,Java_low_results.csv
34,104,rectangle,low,low,0.8242685264903183,Java_low_results.csv
34,79,rectangle,low,low,0.7920041187194363,Java_low_results.csv
34,128,rectangle,low,low,0.7523680672848835,Java_low_results.csv
31,164,rectangle,low,low,0.8032700956439799,Java_low_results.csv
34,162,rectangle,low,low,0.8163696726800799,Java_low_results.csv
34,164,rectangle,low,low,0.8148708139718159,Java_low_results.csv
34,63,rectangle,low,low,0.8030917960152486,Java_low_results.csv
34,180,rectangle,low,low,0.7986312744285671,Java_low_results.csv
34,94,rectangle,low,low,0.8046453961924034,Java_low_results.csv
34,132,rectangle,low,low,0.8367299144969794,Java_low_results.csv
31,104,rectangle,low,low,0.7910699350992597,Java_low_results.csv
34,140,rectangle,low,low,0.7972603212120146,Java_low_results.csv
35,43,rectangle,low,low,0.7672048931962601,Java_low_results.csv
34,186,rectangle,low,low,0.7829619696992608,Java_low_results.csv
35,37,rectangle,low,low,0.7712945422816166,Java_low_results.csv
34,208,rectangle,low,low,0.785570086950721,Java_low_results.csv
31,77,rectangle,low,low,0.7685878155003265,Java_low_results.csv
34,179,rectangle,low,low,0.8192385072979997,Java_low_results.csv
34,176,rectangle,low,low,0.8026624427111023,Java_low_results.csv
35,65,rectangle,low,low,0.887456742795167,Java_low_results.csv
35,71,rectangle,low,low,0.9060012001307634,Java_low_results.csv
35,74,rectangle,low,low,0.7511448609866825,Java_low_results.csv
35,60,rectangle,low,low,0.7346810134751051,Java_low_results.csv
35,63,rectangle,low,low,0.8039143462582176,Java_low_results.csv
35,56,rectangle,low,low,0.7510840460592119,Java_low_results.csv
35,94,rectangle,low,low,0.7906233609512341,Java_low_results.csv
35,64,rectangle,low,low,0.8181603429021869,Java_low_results.csv
35,78,rectangle,low,low,0.7206863879630334,Java_low_results.csv
35,77,rectangle,low,low,0.7728659602366512,Java_low_results.csv
34,126,rectangle,low,low,0.7999031281692076,Java_low_results.csv
35,99,rectangle,low,low,0.7745571516531172,Java_low_results.csv
34,138,rectangle,low,low,0.7627432982133603,Java_low_results.csv
34,78,rectangle,low,low,0.7575870493265405,Java_low_results.csv
35,79,rectangle,low,low,0.749752089643313,Java_low_results.csv
34,200,rectangle,low,low,0.8316678337389851,Java_low_results.csv
34,41,rectangle,low,low,0.7784859882154743,Java_low_results.csv
34,124,rectangle,low,low,0.8192259753188165,Java_low_results.csv
35,107,rectangle,low,low,0.8014538321625886,Java_low_results.csv
35,104,rectangle,low,low,0.8056416880830136,Java_low_results.csv
35,140,rectangle,low,low,0.7751206315226694,Java_low_results.csv
35,124,rectangle,low,low,0.7787291902981746,Java_low_results.csv
35,101,rectangle,low,low,0.8225055995380836,Java_low_results.csv
35,126,rectangle,low,low,0.7693397306949836,Java_low_results.csv
35,44,rectangle,low,low,0.7539152439764174,Java_low_results.csv
35,180,rectangle,low,low,0.7544131025975657,Java_low_results.csv
35,132,rectangle,low,low,0.8439685529984076,Java_low_results.csv
35,186,rectangle,low,low,0.7255642188065794,Java_low_results.csv
34,182,rectangle,low,low,0.818523323426195,Java_low_results.csv
35,67,rectangle,low,low,0.8158911172912235,Java_low_results.csv
35,200,rectangle,low,low,0.8240866488070692,Java_low_results.csv
37,65,rectangle,low,low,0.8631121676322681,Java_low_results.csv
37,44,rectangle,low,low,0.7823913701644774,Java_low_results.csv
37,56,rectangle,low,low,0.784354538362301,Java_low_results.csv
35,179,rectangle,low,low,0.8132414878973749,Java_low_results.csv
37,41,rectangle,low,low,0.7803174727617828,Java_low_results.csv
35,164,rectangle,low,low,0.7791737005844334,Java_low_results.csv
37,71,rectangle,low,low,0.8859959226729061,Java_low_results.csv
37,74,rectangle,low,low,0.785805327176736,Java_low_results.csv
37,67,rectangle,low,low,0.7906709249689016,Java_low_results.csv
37,60,rectangle,low,low,0.7808080036340179,Java_low_results.csv
35,138,rectangle,low,low,0.704263165875233,Java_low_results.csv
37,94,rectangle,low,low,0.7465601150473062,Java_low_results.csv
35,208,rectangle,low,low,0.8112575038378373,Java_low_results.csv
37,101,rectangle,low,low,0.7460840443444513,Java_low_results.csv
37,99,rectangle,low,low,0.7623523431571281,Java_low_results.csv
37,78,rectangle,low,low,0.7502396292096657,Java_low_results.csv
35,41,rectangle,low,low,0.7642617000439623,Java_low_results.csv
37,77,rectangle,low,low,0.8149281737872975,Java_low_results.csv
37,104,rectangle,low,low,0.7850346069969264,Java_low_results.csv
37,124,rectangle,low,low,0.7629954748923298,Java_low_results.csv
35,128,rectangle,low,low,0.7291442016250597,Java_low_results.csv
37,138,rectangle,low,low,0.7407247575440244,Java_low_results.csv
37,128,rectangle,low,low,0.7637371426799726,Java_low_results.csv
37,43,rectangle,low,low,0.7947493596736178,Java_low_results.csv
37,63,rectangle,low,low,0.793271435321544,Java_low_results.csv
37,79,rectangle,low,low,0.7564987913814738,Java_low_results.csv
35,162,rectangle,low,low,0.79618180942937,Java_low_results.csv
37,180,rectangle,low,low,0.7656318007278039,Java_low_results.csv
37,164,rectangle,low,low,0.794421002466779,Java_low_results.csv
37,162,rectangle,low,low,0.8207665719609808,Java_low_results.csv
37,132,rectangle,low,low,0.7903052637922517,Java_low_results.csv
31,176,rectangle,low,low,0.7672407466643029,Java_low_results.csv
35,182,rectangle,low,low,0.7849692474592368,Java_low_results.csv
37,208,rectangle,low,low,0.7710118856373722,Java_low_results.csv
41,56,rectangle,low,low,0.770075503713769,Java_low_results.csv
41,44,rectangle,low,low,0.7657573011219516,Java_low_results.csv
37,176,rectangle,low,low,0.7977590265038618,Java_low_results.csv
41,71,rectangle,low,low,0.9136648487591328,Java_low_results.csv
41,74,rectangle,low,low,0.814345135462932,Java_low_results.csv
37,140,rectangle,low,low,0.7317558816918505,Java_low_results.csv
41,67,rectangle,low,low,0.7750822202061173,Java_low_results.csv
37,126,rectangle,low,low,0.7873941202250035,Java_low_results.csv
41,60,rectangle,low,low,0.7496282689996467,Java_low_results.csv
41,63,rectangle,low,low,0.8204769143964998,Java_low_results.csv
37,200,rectangle,low,low,0.812734797583171,Java_low_results.csv
41,65,rectangle,low,low,0.9056220404814908,Java_low_results.csv
37,107,rectangle,low,low,0.7891648453240725,Java_low_results.csv
37,182,rectangle,low,low,0.7677836588593586,Java_low_results.csv
41,99,rectangle,low,low,0.7666766493940165,Java_low_results.csv
41,78,rectangle,low,low,0.7448737983965097,Java_low_results.csv
41,79,rectangle,low,low,0.7647643934545172,Java_low_results.csv
37,186,rectangle,low,low,0.7659542844157518,Java_low_results.csv
41,104,rectangle,low,low,0.8255013681402763,Java_low_results.csv
41,107,rectangle,low,low,0.8460258293019154,Java_low_results.csv
41,140,rectangle,low,low,0.7683300168670032,Java_low_results.csv
35,176,rectangle,low,low,0.8055855960517783,Java_low_results.csv
41,77,rectangle,low,low,0.7931779673895869,Java_low_results.csv
41,101,rectangle,low,low,0.8310320102461787,Java_low_results.csv
41,162,rectangle,low,low,0.8348595453110965,Java_low_results.csv
37,64,rectangle,low,low,0.8153261709601854,Java_low_results.csv
41,43,rectangle,low,low,0.825452025879884,Java_low_results.csv
41,164,rectangle,low,low,0.7989406489387084,Java_low_results.csv
41,180,rectangle,low,low,0.8119127785492457,Java_low_results.csv
41,138,rectangle,low,low,0.7980260558347034,Java_low_results.csv
