exp_a,exp_b,stimulus,expertise_a,expertise_b,score
16,117,rectangle,medium,medium,0.781539947068103
17,20,rectangle,medium,medium,0.7802470154436696
16,120,rectangle,medium,medium,0.8272292515060011
16,206,rectangle,medium,medium,0.7794328508522589
17,40,rectangle,medium,medium,0.8225944461661004
17,51,rectangle,medium,medium,0.8043391695621201
16,194,rectangle,medium,medium,0.8199808130750967
17,24,rectangle,medium,medium,0.7717095861929815
16,83,rectangle,medium,medium,0.784522098114924
17,53,rectangle,medium,medium,0.836558963413958
17,57,rectangle,medium,medium,0.8189357834839246
17,81,rectangle,medium,medium,0.8171755299143564
16,168,rectangle,medium,medium,0.8023017154204
17,75,rectangle,medium,medium,0.8395520253919084
17,66,rectangle,medium,medium,0.8467000921117381
16,212,rectangle,medium,medium,0.7922650954056798
17,73,rectangle,medium,medium,0.7783341979320616
17,61,rectangle,medium,medium,0.8222124609294696
16,215,rectangle,medium,medium,0.7871409471979539
17,105,rectangle,medium,medium,0.8172385234370733
17,55,rectangle,medium,medium,0.8177789246418793
17,62,rectangle,medium,medium,0.847315570526727
17,108,rectangle,medium,medium,0.7960385398099015
17,84,rectangle,medium,medium,0.849303760424947
17,97,rectangle,medium,medium,0.7736015498592413
17,88,rectangle,medium,medium,0.8696557911509865
17,83,rectangle,medium,medium,0.8116429171138887
17,125,rectangle,medium,medium,0.8607467715681515
17,143,rectangle,medium,medium,0.8211889298629919
17,91,rectangle,medium,medium,0.8008994763763747
17,120,rectangle,medium,medium,0.8013346426541214
17,145,rectangle,medium,medium,0.7477766954147063
17,117,rectangle,medium,medium,0.8312871645798277
17,155,rectangle,medium,medium,0.8079839768130828
16,214,rectangle,medium,medium,0.7852362268738563
17,158,rectangle,medium,medium,0.7811956914847704
17,147,rectangle,medium,medium,0.8128040543507733
17,185,rectangle,medium,medium,0.7722014825621064
17,142,rectangle,medium,medium,0.8148062192048252
17,171,rectangle,medium,medium,0.8024160045967894
17,203,rectangle,medium,medium,0.8954656851554886
17,115,rectangle,medium,medium,0.8022028108900762
17,210,rectangle,medium,medium,0.7652684269842838
17,112,rectangle,medium,medium,0.8251461356022637
17,212,rectangle,medium,medium,0.7885462286988599
17,192,rectangle,medium,medium,0.8680615746962829
17,54,rectangle,medium,medium,0.8654565366948258
17,121,rectangle,medium,medium,0.8162353705894485
17,89,rectangle,medium,medium,0.8072650890061647
17,207,rectangle,medium,medium,0.7928843519722546
17,25,rectangle,medium,medium,0.8133393390421948
17,168,rectangle,medium,medium,0.8477725629826939
17,206,rectangle,medium,medium,0.7960872211079882
17,214,rectangle,medium,medium,0.7944723669039888
20,42,rectangle,medium,medium,0.884778112705509
17,194,rectangle,medium,medium,0.825688582100333
17,215,rectangle,medium,medium,0.8181399425525686
20,57,rectangle,medium,medium,0.8575108679925554
20,33,rectangle,medium,medium,0.8521137696224652
20,32,rectangle,medium,medium,0.7128703235709068
17,202,rectangle,medium,medium,0.7781274027616887
20,24,rectangle,medium,medium,0.7424031639423068
20,62,rectangle,medium,medium,0.8577186965450339
17,169,rectangle,medium,medium,0.839574357748604
20,66,rectangle,medium,medium,0.8627092684234458
20,88,rectangle,medium,medium,0.882945741712712
17,135,rectangle,medium,medium,0.8371292777112775
20,81,rectangle,medium,medium,0.8341441146529317
20,75,rectangle,medium,medium,0.8345376765379072
20,54,rectangle,medium,medium,0.8604474356401289
20,73,rectangle,medium,medium,0.7872876067274667
20,51,rectangle,medium,medium,0.8141999363558126
20,61,rectangle,medium,medium,0.8166369695527984
20,105,rectangle,medium,medium,0.8171154063935944
20,97,rectangle,medium,medium,0.7987645284104904
20,115,rectangle,medium,medium,0.8062129612287662
20,40,rectangle,medium,medium,0.8384543268892292
20,125,rectangle,medium,medium,0.8755587692222727
20,83,rectangle,medium,medium,0.8270391556978658
20,53,rectangle,medium,medium,0.8503815148753068
20,112,rectangle,medium,medium,0.8350904075759444
20,143,rectangle,medium,medium,0.7873023046942123
20,89,rectangle,medium,medium,0.7448214916683269
20,120,rectangle,medium,medium,0.839485782227285
20,117,rectangle,medium,medium,0.8288704234515804
20,91,rectangle,medium,medium,0.7417285708350057
20,84,rectangle,medium,medium,0.8468000079383053
20,158,rectangle,medium,medium,0.7858246400004628
20,108,rectangle,medium,medium,0.8382107466019373
20,147,rectangle,medium,medium,0.813711818000288
20,185,rectangle,medium,medium,0.7197314344307145
20,135,rectangle,medium,medium,0.8500656672077871
20,171,rectangle,medium,medium,0.743927561580711
20,142,rectangle,medium,medium,0.7869755886249188
20,25,rectangle,medium,medium,0.7997827241964521
20,145,rectangle,medium,medium,0.8084939805491101
20,210,rectangle,medium,medium,0.7836446450643604
20,202,rectangle,medium,medium,0.8011980271364806
20,212,rectangle,medium,medium,0.7996153736552583
20,121,rectangle,medium,medium,0.8211956188635863
17,151,rectangle,medium,medium,0.8142597555789448
20,151,rectangle,medium,medium,0.8194851461017425
20,168,rectangle,medium,medium,0.8239200389148544
20,207,rectangle,medium,medium,0.7915705436274788
20,155,rectangle,medium,medium,0.8094662286371465
20,203,rectangle,medium,medium,0.9204129208023757
24,32,rectangle,medium,medium,0.7008043944495818
20,214,rectangle,medium,medium,0.8173248428102251
20,55,rectangle,medium,medium,0.7676108669670106
